FID,OBJECTID,PNMM,Lat,Lon
433,494,-2.500000000000000,619314.400000000023283,9757864.199999999254942
434,495,-2.000000000000000,619334.500000000000000,9757863.400000000372529
435,496,-4.700000000000000,619352.500000000000000,9757873.699999999254942
436,497,-7.400000000000000,619350.800000000046566,9757894.400000000372529
437,498,-8.800000000000001,619349.000000000000000,9757914.900000000372529
438,499,-10.699999999999999,619346.699999999953434,9757935.699999999254942
439,500,-10.900000000000000,619346.000000000000000,9757957.900000000372529
440,501,-7.800000000000000,619344.000000000000000,9757978.800000000745058
441,502,-2.700000000000000,619344.400000000023283,9757999.699999999254942
442,503,-1.100000000000000,619341.800000000046566,9758020.800000000745058
443,504,-0.600000000000000,619377.599999999976717,9758031.199999999254942
444,505,-1.700000000000000,619394.500000000000000,9758020.500000000000000
445,506,-2.700000000000000,619393.500000000000000,9757999.599999999627471
446,507,-7.400000000000000,619395.199999999953434,9757978.800000000745058
447,508,-10.400000000000000,619395.400000000023283,9757957.000000000000000
448,509,-9.900000000000000,619396.800000000046566,9757918.099999999627471
449,510,-8.300000000000001,619398.900000000023283,9757896.699999999254942
450,511,-4.800000000000000,619397.900000000023283,9757876.000000000000000
451,512,-1.300000000000000,619409.400000000023283,9757854.400000000372529
452,513,-2.000000000000000,619429.900000000023283,9757853.099999999627471
453,514,-0.100000000000000,619461.000000000000000,9758033.900000000372529
454,516,-1.400000000000000,619492.099999999976717,9758026.500000000000000
455,517,-1.600000000000000,619493.500000000000000,9758004.500000000000000
456,518,-4.600000000000000,619493.099999999976717,9757983.900000000372529
457,519,-9.000000000000000,619495.900000000023283,9757958.000000000000000
458,520,-9.600000000000000,619498.500000000000000,9757917.099999999627471
459,521,-7.400000000000000,619498.699999999953434,9757893.400000000372529
460,522,-4.900000000000000,619499.199999999953434,9757872.900000000372529
461,523,-2.100000000000000,619500.400000000023283,9757852.599999999627471
462,524,-1.500000000000000,619534.699999999953434,9757845.900000000372529
463,527,-2.100000000000000,619593.000000000000000,9758008.599999999627471
464,528,-3.300000000000000,619592.699999999953434,9757987.699999999254942
465,529,-6.800000000000000,619594.800000000046566,9757966.300000000745058
466,530,-8.500000000000000,619595.599999999976717,9757944.900000000372529
467,531,-9.300000000000001,619597.500000000000000,9757908.599999999627471
468,532,-7.500000000000000,619598.400000000023283,9757888.199999999254942
469,533,-5.200000000000000,619599.699999999953434,9757867.300000000745058
470,534,-2.400000000000000,619600.400000000023283,9757846.099999999627471
471,535,-1.600000000000000,619620.000000000000000,9757841.400000000372529
472,536,-2.400000000000000,619647.900000000023283,9757844.800000000745058
473,537,-5.900000000000000,619650.099999999976717,9757865.500000000000000
474,538,-8.100000000000000,619649.599999999976717,9757886.199999999254942
475,539,-9.699999999999999,619647.400000000023283,9757907.699999999254942
476,540,-9.100000000000000,619647.199999999953434,9757931.900000000372529
477,541,-7.400000000000000,619645.599999999976717,9757953.199999999254942
478,542,-4.700000000000000,619644.000000000000000,9757973.599999999627471
479,543,-2.500000000000000,619643.000000000000000,9757994.400000000372529
480,544,-1.600000000000000,619642.099999999976717,9758015.300000000745058
481,547,-1.900000000000000,619693.199999999953434,9758002.500000000000000
482,548,-2.800000000000000,619693.800000000046566,9757981.400000000372529
483,549,-5.000000000000000,619694.699999999953434,9757960.800000000745058
484,550,-7.700000000000000,619695.300000000046566,9757940.400000000372529
485,551,-9.199999999999999,619697.099999999976717,9757919.900000000372529
486,552,-9.300000000000001,619698.000000000000000,9757889.099999999627471
487,553,-7.400000000000000,619699.800000000046566,9757868.300000000745058
488,554,-3.000000000000000,619700.199999999953434,9757846.500000000000000
489,555,-2.600000000000000,619727.099999999976717,9757840.000000000000000
490,556,-6.800000000000000,619751.800000000046566,9757854.099999999627471
491,557,-2.200000000000000,619814.500000000000000,9757823.300000000745058
492,558,-0.200000000000000,619834.300000000046566,9757816.300000000745058
493,559,-6.700000000000000,619844.199999999953434,9757833.900000000372529
494,560,-10.400000000000000,619843.599999999976717,9757854.699999999254942
495,561,-10.100000000000000,619844.099999999976717,9757884.300000000745058
496,562,-7.200000000000000,619841.699999999953434,9757904.699999999254942
497,563,-4.600000000000000,619842.400000000023283,9757925.300000000745058
498,565,-1.800000000000000,619919.900000000023283,9757794.000000000000000
499,566,-1.500000000000000,619942.199999999953434,9757787.699999999254942
500,567,-2.300000000000000,619942.500000000000000,9757809.599999999627471
501,568,-10.000000000000000,619942.199999999953434,9757830.599999999627471
502,569,-9.600000000000000,619943.500000000000000,9757857.400000000372529
503,570,-7.400000000000000,619943.800000000046566,9757878.400000000372529
504,571,-5.100000000000000,619943.599999999976717,9757899.400000000372529
505,572,-3.100000000000000,619943.400000000023283,9757920.400000000372529
506,573,-2.400000000000000,619944.000000000000000,9757941.599999999627471
507,574,-1.800000000000000,619943.099999999976717,9757963.400000000372529
508,575,-1.200000000000000,619943.300000000046566,9757985.500000000000000
509,576,-1.400000000000000,619943.300000000046566,9758006.500000000000000
510,578,-0.400000000000000,619994.599999999976717,9758003.300000000745058
511,579,-1.100000000000000,619989.400000000023283,9757981.599999999627471
512,580,-1.600000000000000,619991.800000000046566,9757961.199999999254942
513,581,-2.100000000000000,619990.900000000023283,9757940.900000000372529
514,582,-2.500000000000000,619990.800000000046566,9757920.699999999254942
515,583,-4.400000000000000,619992.400000000023283,9757899.199999999254942
516,584,-7.200000000000000,619993.099999999976717,9757877.699999999254942
517,585,-8.500000000000000,619993.099999999976717,9757856.199999999254942
518,586,-9.699999999999999,619993.300000000046566,9757830.199999999254942
519,587,-6.500000000000000,619993.500000000000000,9757808.800000000745058
520,588,-2.100000000000000,619993.900000000023283,9757788.300000000745058
521,589,-1.200000000000000,620014.000000000000000,9757789.800000000745058
522,590,-2.400000000000000,620035.599999999976717,9757789.900000000372529
523,591,-6.900000000000000,620043.199999999953434,9757808.800000000745058
524,592,-8.400000000000000,620042.800000000046566,9757849.300000000745058
525,593,-7.700000000000000,620042.199999999953434,9757870.599999999627471
526,594,-5.400000000000000,620043.000000000000000,9757892.000000000000000
527,595,-2.700000000000000,620042.800000000046566,9757912.800000000745058
528,596,-1.900000000000000,620043.000000000000000,9757932.800000000745058
529,597,-1.000000000000000,620043.599999999976717,9757954.000000000000000
530,598,-0.600000000000000,620088.699999999953434,9757954.599999999627471
531,599,-1.700000000000000,620092.800000000046566,9757933.099999999627471
532,600,-2.600000000000000,620093.800000000046566,9757912.000000000000000
533,601,-5.500000000000000,620092.599999999976717,9757891.199999999254942
534,602,-7.300000000000000,620093.500000000000000,9757870.199999999254942
535,603,-8.100000000000000,620092.599999999976717,9757848.599999999627471
536,604,-8.000000000000000,620093.599999999976717,9757827.599999999627471
537,605,-6.700000000000000,620093.000000000000000,9757807.300000000745058
538,606,-0.600000000000000,620094.199999999953434,9757787.000000000000000
539,607,-1.800000000000000,620114.500000000000000,9757785.400000000372529
540,608,-2.400000000000000,620135.000000000000000,9757774.199999999254942
541,609,-4.300000000000000,620143.099999999976717,9757794.300000000745058
542,610,-7.600000000000000,620142.800000000046566,9757815.199999999254942
543,611,-8.199999999999999,620143.199999999953434,9757837.599999999627471
544,612,-7.800000000000000,620143.599999999976717,9757859.400000000372529
545,613,-6.900000000000000,620142.800000000046566,9757880.199999999254942
546,614,-4.400000000000000,620143.400000000023283,9757900.900000000372529
547,615,-2.100000000000000,620142.699999999953434,9757921.699999999254942
548,616,-1.300000000000000,620142.900000000023283,9757942.900000000372529
549,617,-0.800000000000000,620142.500000000000000,9757963.699999999254942
550,618,-0.600000000000000,620170.900000000023283,9757966.599999999627471
551,619,-1.100000000000000,620199.000000000000000,9757953.099999999627471
552,620,-0.400000000000000,620190.699999999953434,9757972.000000000000000
553,621,-1.800000000000000,620194.500000000000000,9757932.900000000372529
554,622,-2.800000000000000,620192.199999999953434,9757912.000000000000000
555,623,-6.200000000000000,620193.699999999953434,9757890.900000000372529
556,624,-7.400000000000000,620193.099999999976717,9757869.900000000372529
557,625,-8.000000000000000,620193.300000000046566,9757849.900000000372529
558,626,-8.100000000000000,620193.000000000000000,9757829.800000000745058
559,627,-5.900000000000000,620192.000000000000000,9757807.699999999254942
560,628,-1.100000000000000,620194.900000000023283,9757787.599999999627471
561,629,-2.200000000000000,620214.800000000046566,9757806.699999999254942
562,630,-1.400000000000000,620236.900000000023283,9757807.099999999627471
563,631,-7.500000000000000,620242.699999999953434,9757826.400000000372529
564,632,-7.500000000000000,620242.400000000023283,9757857.199999999254942
565,633,-7.000000000000000,620243.800000000046566,9757878.500000000000000
566,634,-5.700000000000000,620242.500000000000000,9757900.000000000000000
567,635,-2.600000000000000,620244.099999999976717,9757921.199999999254942
568,636,-1.600000000000000,620243.300000000046566,9757942.599999999627471
569,637,-1.000000000000000,620244.199999999953434,9757964.000000000000000
570,638,-0.800000000000000,620274.599999999976717,9757957.500000000000000
571,639,-1.900000000000000,620284.300000000046566,9757938.300000000745058
572,640,-2.700000000000000,620287.599999999976717,9757916.400000000372529
573,641,-6.500000000000000,620288.699999999953434,9757895.500000000000000
574,642,-6.800000000000000,620289.400000000023283,9757874.400000000372529
575,643,-7.400000000000000,620290.300000000046566,9757853.900000000372529
576,644,-4.900000000000000,620292.599999999976717,9757814.000000000000000
577,645,-0.400000000000000,620310.099999999976717,9757803.000000000000000
578,646,-2.100000000000000,620335.800000000046566,9757795.500000000000000
579,647,-4.800000000000000,620339.400000000023283,9757816.500000000000000
580,648,-7.200000000000000,620341.599999999976717,9757850.000000000000000
581,649,-6.600000000000000,620342.300000000046566,9757871.400000000372529
582,650,-6.100000000000000,620342.800000000046566,9757899.800000000745058
583,651,-0.600000000000000,620384.000000000000000,9757964.800000000745058
584,652,-2.100000000000000,620392.099999999976717,9757945.000000000000000
585,653,-3.600000000000000,620393.500000000000000,9757924.199999999254942
586,654,-5.800000000000000,620393.400000000023283,9757903.699999999254942
587,655,-6.500000000000000,620392.900000000023283,9757873.300000000745058
588,656,-6.900000000000000,620393.599999999976717,9757852.900000000372529
589,657,-6.500000000000000,620393.099999999976717,9757832.099999999627471
590,658,-3.900000000000000,620393.699999999953434,9757811.400000000372529
591,659,-1.400000000000000,620394.300000000046566,9757791.000000000000000
592,660,-0.300000000000000,620420.599999999976717,9757795.900000000372529
593,661,-1.300000000000000,620440.900000000023283,9757798.699999999254942
594,662,-4.600000000000000,620442.800000000046566,9757820.099999999627471
595,663,-6.700000000000000,620443.000000000000000,9757840.900000000372529
596,664,-7.000000000000000,620442.800000000046566,9757862.699999999254942
597,665,-6.800000000000000,620444.000000000000000,9757884.099999999627471
598,666,-5.900000000000000,620442.300000000046566,9757905.300000000745058
599,667,-0.700000000000000,620451.699999999953434,9757963.000000000000000
600,669,-2.200000000000000,620492.900000000023283,9757942.800000000745058
601,670,-4.000000000000000,620492.599999999976717,9757921.800000000745058
